customer_id,gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,satisfaction_score,churn
CUST00994,Female,30,22,475.85,10468.7,Monthly,None,Credit Card,2,6,No
CUST00995,Female,53,3,2440.39,7321.17,Monthly,DSL,Debit Card,0,4,Yes
CUST00996,Male,22,57,2597.09,148034.13,Yearly,DSL,Debit Card,10,2,Yes
CUST00997,Male,20,18,2354.05,42372.9,Yearly,Fiber,Credit Card,7,9,Yes
CUST00998,Female,28,57,799.86,45592.02,Monthly,Fiber,Debit Card,3,4,No
CUST00999,Male,36,23,528.02,12144.46,Yearly,Fiber,Debit Card,3,1,No
CUST01000,Female,20,37,2196.9,81285.3,Two Year,Fiber,Net Banking,2,4,Yes
CUST01001,Male,65,66,848.49,56000.34,Monthly,None,Credit Card,5,3,No
CUST01002,Female,51,28,843.75,23625.0,Monthly,Fiber,Net Banking,3,5,No
CUST01003,Female,67,13,2676.69,34796.97,Monthly,DSL,Debit Card,2,5,No
CUST01004,Female,56,61,864.78,52751.58,Monthly,None,UPI,9,9,No
CUST01005,Male,69,63,1775.89,111881.07,Two Year,DSL,Debit Card,6,9,No
CUST01006,Female,50,65,1841.53,119699.45,Two Year,DSL,UPI,8,7,No
CUST01007,Male,38,64,2297.55,147043.2,Yearly,Fiber,Net Banking,4,1,Yes
CUST01008,Male,55,35,2385.47,83491.45,Two Year,DSL,Debit Card,0,1,Yes
CUST01009,Male,37,64,939.84,60149.76,Two Year,None,Debit Card,7,8,No
CUST01010,Male,52,20,1466.95,29339.0,Yearly,None,Credit Card,8,9,No
CUST01011,Male,19,65,364.04,23662.6,Two Year,Fiber,UPI,2,4,No
CUST01012,Male,54,69,1094.98,75553.62,Monthly,None,Net Banking,10,8,No
CUST01013,Female,65,49,2930.7,143604.3,Two Year,None,Debit Card,8,8,Yes
CUST01014,Male,54,44,2228.75,98065.0,Monthly,None,UPI,6,2,Yes
CUST01015,Female,53,56,568.27,31823.12,Two Year,DSL,Debit Card,10,4,Yes
CUST01016,Male,62,61,546.71,33349.31,Two Year,None,Debit Card,5,4,No
CUST01017,Female,40,69,2744.94,189400.86,Yearly,None,Net Banking,6,6,Yes
CUST01018,Female,42,9,390.84,3517.56,Monthly,Fiber,Debit Card,9,8,Yes
CUST01019,Male,50,41,1624.66,66611.06,Two Year,None,Debit Card,1,2,No
CUST01020,Male,45,41,2814.11,115378.51,Yearly,DSL,Debit Card,8,10,Yes
CUST01021,Female,42,45,944.24,42490.8,Two Year,DSL,UPI,1,8,No
CUST01022,Female,70,25,1756.73,43918.25,Two Year,None,UPI,5,3,No
CUST01023,Male,54,40,1824.48,72979.2,Monthly,DSL,Net Banking,3,2,No
CUST01024,Female,48,40,2511.98,100479.2,Two Year,DSL,Credit Card,5,3,Yes
CUST01025,Male,31,72,742.08,53429.76,Monthly,DSL,UPI,10,5,No
CUST01026,Male,65,62,2629.7,163041.4,Yearly,None,Net Banking,10,5,Yes
CUST01027,Male,58,41,1682.14,68967.74,Monthly,DSL,Net Banking,0,2,No
CUST01028,Female,39,16,1868.07,29889.12,Monthly,Fiber,Net Banking,2,2,No
CUST01029,Male,63,46,859.14,39520.44,Two Year,DSL,Credit Card,8,1,Yes
CUST01030,Female,38,41,1083.76,44434.16,Two Year,Fiber,Net Banking,0,5,No
CUST01031,Male,38,59,2204.32,130054.88,Two Year,DSL,Net Banking,8,7,Yes
CUST01032,Male,31,10,1993.55,19935.5,Yearly,Fiber,Debit Card,5,6,No
CUST01033,Male,52,33,1447.74,47775.42,Two Year,None,UPI,9,7,No
CUST01034,Female,52,71,825.43,58605.53,Monthly,Fiber,Net Banking,1,2,No
CUST01035,Male,35,60,300.31,18018.6,Two Year,None,Credit Card,1,7,No
CUST01036,Female,19,1,2447.93,2447.93,Yearly,DSL,Credit Card,1,7,Yes
CUST01037,Female,61,60,2072.29,124337.4,Monthly,None,Debit Card,7,10,Yes
CUST01038,Male,45,13,2404.44,31257.72,Monthly,Fiber,Debit Card,6,1,Yes
CUST01039,Male,59,18,570.46,10268.28,Monthly,DSL,Credit Card,7,5,No
CUST01040,Male,24,35,2042.41,71484.35,Two Year,None,Debit Card,6,9,Yes
CUST01041,Female,48,63,2654.3,167220.9,Two Year,Fiber,Net Banking,7,9,Yes
CUST01042,Female,37,23,743.99,17111.77,Two Year,Fiber,Credit Card,6,2,Yes
CUST01043,Male,30,70,1615.64,113094.8,Yearly,Fiber,Net Banking,0,7,No
CUST01044,Male,30,42,2275.06,95552.52,Yearly,DSL,Credit Card,4,9,No
CUST01045,Female,66,1,1407.47,1407.47,Monthly,Fiber,Debit Card,2,3,Yes
CUST01046,Male,53,30,2218.11,66543.3,Monthly,None,UPI,7,3,Yes
CUST01047,Male,31,55,2198.03,120891.65,Two Year,None,Net Banking,2,4,Yes
CUST01048,Female,29,46,2997.92,137904.32,Yearly,DSL,Debit Card,2,10,No
CUST01049,Male,22,54,1464.85,79101.9,Two Year,None,Net Banking,1,9,No
CUST01050,Female,29,5,2528.48,12642.4,Yearly,Fiber,Credit Card,9,6,Yes
CUST01051,Male,59,67,1021.53,68442.51,Two Year,None,Debit Card,10,8,No
CUST01052,Female,58,52,2544.28,132302.56,Yearly,Fiber,Net Banking,0,1,Yes
CUST01053,Female,50,6,1467.15,8802.9,Monthly,Fiber,UPI,8,9,Yes
CUST01054,Female,48,22,371.55,8174.1,Two Year,DSL,Credit Card,4,10,No
CUST01055,Male,63,55,462.16,25418.8,Two Year,DSL,Net Banking,3,8,No
CUST01056,Male,19,32,2282.42,73037.44,Monthly,Fiber,Net Banking,9,5,Yes
CUST01057,Male,51,55,1450.0,79750.0,Two Year,DSL,UPI,1,10,No
CUST01058,Female,45,41,1405.36,57619.76,Yearly,None,Debit Card,10,2,Yes
CUST01059,Female,26,60,1061.89,63713.4,Monthly,Fiber,Debit Card,1,8,No
CUST01060,Male,56,64,2709.72,173422.08,Monthly,DSL,UPI,6,3,Yes
CUST01061,Female,51,28,2452.57,68671.96,Yearly,DSL,Credit Card,7,9,Yes
CUST01062,Female,32,63,2057.79,129640.77,Monthly,DSL,Debit Card,8,5,Yes
CUST01063,Female,37,51,2170.15,110677.65,Monthly,Fiber,Debit Card,7,3,Yes
CUST01064,Male,24,60,2138.62,128317.2,Monthly,Fiber,Net Banking,9,7,Yes
CUST01065,Male,45,60,2569.71,154182.6,Monthly,Fiber,Credit Card,6,10,Yes
CUST01066,Female,54,23,711.59,16366.57,Yearly,None,UPI,2,2,No
CUST01067,Male,22,39,429.75,16760.25,Yearly,DSL,Net Banking,8,8,No
CUST01068,Male,27,2,2012.96,4025.92,Monthly,Fiber,Net Banking,7,10,Yes
CUST01069,Male,23,11,1052.51,11577.61,Yearly,None,Debit Card,1,5,No
CUST01070,Male,52,32,1632.3,52233.6,Two Year,Fiber,Net Banking,10,9,No
CUST01071,Male,61,6,1200.57,7203.42,Two Year,Fiber,Net Banking,4,7,No
CUST01072,Male,43,49,2291.95,112305.55,Two Year,DSL,Net Banking,1,3,Yes
CUST01073,Female,52,2,659.12,1318.24,Yearly,Fiber,Debit Card,10,5,Yes
CUST01074,Female,53,35,1857.26,65004.1,Yearly,None,Net Banking,3,1,No
CUST01075,Female,42,20,2478.45,49569.0,Monthly,DSL,UPI,3,6,No
CUST01076,Female,41,63,2272.68,143178.84,Two Year,DSL,UPI,1,3,Yes
CUST01077,Male,46,33,1606.77,53023.41,Monthly,None,UPI,10,2,Yes
CUST01078,Male,31,1,1096.11,1096.11,Monthly,DSL,Credit Card,3,4,Yes
CUST01079,Female,45,43,712.94,30656.42,Yearly,DSL,Credit Card,8,2,Yes
CUST01080,Male,31,54,830.55,44849.7,Monthly,DSL,UPI,2,10,No
CUST01081,Male,62,37,1774.93,65672.41,Two Year,DSL,Debit Card,2,2,No
CUST01082,Female,31,60,1450.64,87038.4,Two Year,Fiber,Credit Card,7,1,Yes
CUST01083,Male,40,57,1838.35,104785.95,Monthly,Fiber,Debit Card,9,10,No
CUST01084,Female,44,47,1709.44,80343.68,Yearly,Fiber,Debit Card,4,6,No
CUST01085,Male,24,7,1354.1,9478.7,Monthly,DSL,Debit Card,2,2,Yes
CUST01086,Male,40,7,988.37,6918.59,Two Year,None,Debit Card,3,7,No
CUST01087,Female,41,44,606.26,26675.44,Yearly,DSL,UPI,9,5,No
CUST01088,Female,69,47,539.5,25356.5,Two Year,None,Debit Card,3,8,No
CUST01089,Female,62,66,589.07,38878.62,Two Year,Fiber,Net Banking,5,8,No
CUST01090,Male,69,61,2371.97,144690.17,Yearly,None,Credit Card,8,10,Yes
CUST01091,Female,45,1,1832.04,1832.04,Two Year,DSL,UPI,4,4,Yes
CUST01092,Male,62,4,575.95,2303.8,Two Year,None,Net Banking,8,6,Yes
CUST01093,Female,24,68,1626.45,110598.6,Two Year,None,Credit Card,10,2,Yes
CUST01094,Male,30,31,2893.18,89688.58,Yearly,None,Credit Card,4,10,No
CUST01095,Male,69,6,1445.66,8673.96,Monthly,Fiber,Net Banking,1,9,No
CUST01096,Male,37,66,2485.09,164015.94,Monthly,Fiber,Debit Card,2,10,No
CUST01097,Male,47,17,1201.49,20425.33,Yearly,Fiber,UPI,6,8,No
CUST01098,Female,55,51,2822.63,143954.13,Yearly,DSL,Debit Card,2,8,No
CUST01099,Male,50,70,687.38,48116.6,Yearly,Fiber,UPI,8,7,No
CUST01100,Male,50,14,1645.39,23035.46,Monthly,Fiber,UPI,10,4,Yes
CUST01101,Male,60,61,1630.61,99467.21,Monthly,DSL,UPI,2,6,No
CUST01102,Female,55,30,351.65,10549.5,Monthly,DSL,Net Banking,9,10,No
CUST01103,Male,60,69,1726.79,119148.51,Monthly,None,Debit Card,8,1,Yes
CUST01104,Male,56,44,1333.78,58686.32,Two Year,Fiber,Debit Card,5,8,No
CUST01105,Male,43,33,2367.03,78111.99,Yearly,None,Net Banking,3,5,No
CUST01106,Female,24,13,785.41,10210.33,Two Year,DSL,Credit Card,2,7,No
CUST01107,Female,18,72,1880.49,135395.28,Two Year,Fiber,Debit Card,10,3,Yes
CUST01108,Male,65,32,2524.72,80791.04,Two Year,Fiber,UPI,4,8,No
CUST01109,Male,66,12,1570.05,18840.6,Monthly,DSL,Debit Card,10,5,No
CUST01110,Female,35,23,2406.78,55355.94,Monthly,None,Net Banking,4,10,No
CUST01111,Female,52,62,2969.56,184112.72,Yearly,DSL,Debit Card,3,7,No
CUST01112,Male,69,43,2197.05,94473.15,Two Year,None,Debit Card,5,10,No
CUST01113,Female,29,19,647.7,12306.3,Two Year,None,Net Banking,6,1,Yes
CUST01114,Female,18,22,359.76,7914.72,Monthly,DSL,UPI,0,4,No
CUST01115,Female,62,60,1596.23,95773.8,Yearly,Fiber,Credit Card,10,7,No
CUST01116,Female,66,49,2023.2,99136.8,Yearly,Fiber,Net Banking,5,4,Yes
CUST01117,Male,55,13,2779.38,36131.94,Monthly,DSL,Credit Card,9,4,Yes
CUST01118,Male,64,19,2177.36,41369.84,Yearly,DSL,Credit Card,7,10,Yes
CUST01119,Female,50,34,887.51,30175.34,Yearly,None,Net Banking,7,3,Yes
CUST01120,Female,33,59,1045.06,61658.54,Monthly,DSL,Credit Card,9,10,No
CUST01121,Male,39,11,2137.68,23514.48,Two Year,DSL,UPI,0,10,Yes
CUST01122,Male,24,40,2933.58,117343.2,Two Year,DSL,UPI,6,6,Yes
CUST01123,Female,40,25,1703.96,42599.0,Yearly,Fiber,Credit Card,9,5,No
CUST01124,Female,44,35,2325.36,81387.6,Two Year,Fiber,Debit Card,1,10,No
CUST01125,Male,28,64,1470.11,94087.04,Yearly,Fiber,Credit Card,1,9,No
CUST01126,Female,47,30,1755.08,52652.4,Two Year,Fiber,Net Banking,10,6,No
CUST01127,Male,51,42,2795.74,117421.08,Monthly,Fiber,Credit Card,10,7,Yes
CUST01128,Female,42,46,2172.03,99913.38,Monthly,Fiber,Net Banking,9,5,Yes
CUST01129,Male,26,11,539.37,5933.07,Yearly,Fiber,UPI,10,4,Yes
CUST01130,Female,26,40,2265.21,90608.4,Two Year,None,Net Banking,7,10,Yes
CUST01131,Female,65,20,2890.05,57801.0,Yearly,Fiber,Net Banking,8,10,Yes
CUST01132,Male,33,21,1581.53,33212.13,Two Year,DSL,Credit Card,1,7,No
CUST01133,Male,55,45,1051.93,47336.85,Yearly,DSL,Debit Card,6,5,No
CUST01134,Female,56,37,2718.03,100567.11,Monthly,DSL,UPI,10,6,Yes
CUST01135,Female,44,69,2213.19,152710.11,Monthly,DSL,UPI,3,4,Yes
CUST01136,Female,39,40,1785.99,71439.6,Monthly,Fiber,Credit Card,6,1,Yes
CUST01137,Female,28,56,2355.29,131896.24,Yearly,Fiber,UPI,8,2,Yes
CUST01138,Female,49,36,2463.59,88689.24,Two Year,None,UPI,8,3,Yes
CUST01139,Female,64,43,2964.04,127453.72,Yearly,Fiber,Credit Card,6,1,Yes
CUST01140,Male,67,33,2729.83,90084.39,Yearly,DSL,Debit Card,3,6,No
CUST01141,Female,61,56,842.71,47191.76,Monthly,Fiber,UPI,7,10,No
CUST01142,Female,68,64,851.85,54518.4,Monthly,Fiber,UPI,9,10,No
CUST01143,Female,28,36,2847.91,102524.76,Yearly,Fiber,UPI,6,8,Yes
CUST01144,Female,49,6,607.58,3645.48,Yearly,None,Net Banking,7,1,Yes
CUST01145,Male,54,37,2686.92,99416.04,Two Year,DSL,Credit Card,2,9,No
CUST01146,Male,64,40,1385.02,55400.8,Yearly,None,Credit Card,1,10,No
CUST01147,Male,29,58,1993.89,115645.62,Yearly,None,Debit Card,10,5,No
CUST01148,Female,70,20,2564.31,51286.2,Monthly,None,Debit Card,4,9,No
CUST01149,Male,31,1,679.94,679.94,Yearly,None,UPI,4,4,Yes
CUST01150,Male,54,19,630.88,11986.72,Yearly,None,Debit Card,8,2,Yes
CUST01151,Female,21,33,2563.49,84595.17,Monthly,None,UPI,2,7,No
CUST01152,Male,53,54,1070.86,57826.44,Two Year,Fiber,Net Banking,3,10,No
CUST01153,Female,37,70,1275.61,89292.7,Monthly,None,Debit Card,6,3,Yes
CUST01154,Female,24,30,714.2,21426.0,Yearly,None,Credit Card,8,9,No
CUST01155,Female,49,15,1166.75,17501.25,Two Year,DSL,Debit Card,4,6,No
CUST01156,Female,34,14,1423.62,19930.68,Yearly,Fiber,Debit Card,5,4,No
CUST01157,Male,34,14,977.45,13684.3,Two Year,None,Net Banking,4,7,No
CUST01158,Female,51,50,1908.25,95412.5,Yearly,Fiber,Credit Card,10,6,No
CUST01159,Female,49,46,885.41,40728.86,Two Year,Fiber,UPI,5,3,No
CUST01160,Female,51,11,1688.58,18574.38,Monthly,Fiber,Debit Card,8,8,Yes
CUST01161,Male,30,14,2630.97,36833.58,Two Year,DSL,UPI,8,9,Yes
CUST01162,Female,52,11,2358.18,25939.98,Two Year,DSL,Credit Card,1,2,Yes
CUST01163,Male,68,44,1453.79,63966.76,Monthly,DSL,UPI,9,8,No
CUST01164,Male,32,25,1444.1,36102.5,Yearly,Fiber,Credit Card,4,3,No
CUST01165,Female,37,14,1972.46,27614.44,Two Year,DSL,Debit Card,8,4,Yes
CUST01166,Female,46,3,2861.77,8585.31,Two Year,DSL,Net Banking,2,7,Yes
CUST01167,Male,29,8,1350.94,10807.52,Yearly,DSL,UPI,7,8,Yes
CUST01168,Male,48,45,1769.51,79627.95,Yearly,DSL,Net Banking,8,8,No
CUST01169,Female,22,29,2395.44,69467.76,Yearly,DSL,Net Banking,2,2,Yes
CUST01170,Male,21,65,1840.52,119633.8,Yearly,None,Credit Card,10,3,Yes
CUST01171,Female,58,35,1859.47,65081.45,Yearly,None,UPI,6,9,No
CUST01172,Male,39,31,891.01,27621.31,Two Year,Fiber,UPI,7,4,Yes
CUST01173,Male,67,21,2515.71,52829.91,Two Year,Fiber,UPI,4,5,No
CUST01174,Female,70,5,1407.1,7035.5,Yearly,None,UPI,1,4,Yes
CUST01175,Female,45,59,2871.8,169436.2,Monthly,DSL,Credit Card,1,6,No
CUST01176,Male,25,10,904.0,9040.0,Yearly,None,Credit Card,5,2,Yes
CUST01177,Male,21,61,689.1,42035.1,Two Year,DSL,Credit Card,3,5,No
CUST01178,Female,21,42,874.62,36734.04,Yearly,Fiber,Credit Card,7,9,No
CUST01179,Male,54,50,1338.93,66946.5,Monthly,DSL,Net Banking,0,10,No
CUST01180,Male,41,36,1194.42,42999.12,Monthly,None,Net Banking,0,1,No
CUST01181,Female,23,46,1097.97,50506.62,Monthly,None,Net Banking,10,9,No
CUST01182,Male,52,68,2346.2,159541.6,Yearly,Fiber,UPI,7,4,Yes
CUST01183,Male,67,21,555.05,11656.05,Yearly,None,Credit Card,2,4,No
CUST01184,Male,18,9,304.43,2739.87,Two Year,None,Credit Card,9,7,Yes
CUST01185,Male,58,67,613.55,41107.85,Yearly,DSL,Net Banking,0,4,No
CUST01186,Male,45,12,2719.72,32636.64,Monthly,DSL,Net Banking,1,8,No
CUST01187,Male,25,71,1350.77,95904.67,Yearly,Fiber,UPI,0,8,No
CUST01188,Female,62,11,397.83,4376.13,Two Year,DSL,UPI,0,4,Yes
CUST01189,Male,49,56,2966.48,166122.88,Monthly,Fiber,UPI,0,5,No
CUST01190,Male,47,49,583.39,28586.11,Two Year,DSL,Debit Card,3,10,No
CUST01191,Female,21,21,1925.14,40427.94,Monthly,DSL,Net Banking,4,9,No
CUST01192,Male,54,24,2007.3,48175.2,Monthly,None,Net Banking,8,5,Yes
CUST01193,Male,23,14,1368.15,19154.1,Yearly,Fiber,UPI,6,1,Yes
CUST01194,Male,31,29,1306.6,37891.4,Yearly,Fiber,Credit Card,6,10,No
CUST01195,Female,30,26,2329.75,60573.5,Yearly,None,Net Banking,7,7,Yes
CUST01196,Female,21,33,1352.2,44622.6,Yearly,None,Net Banking,9,9,No
CUST01197,Male,60,54,760.96,41091.84,Yearly,DSL,Debit Card,0,7,No
CUST01198,Female,44,1,2577.37,2577.37,Two Year,DSL,UPI,1,5,Yes
CUST01199,Male,64,70,2182.28,152759.6,Two Year,DSL,Net Banking,0,6,No
CUST01200,Male,40,29,2759.76,80033.04,Monthly,Fiber,UPI,10,2,Yes
CUST01201,Male,51,56,930.08,52084.48,Two Year,Fiber,Credit Card,9,10,No
CUST01202,Female,23,49,2983.29,146181.21,Monthly,None,UPI,0,4,Yes
CUST01203,Male,42,2,1359.98,2719.96,Two Year,Fiber,UPI,0,9,No
CUST01204,Female,25,27,663.98,17927.46,Yearly,DSL,Credit Card,7,9,No
CUST01205,Female,39,18,2158.76,38857.68,Two Year,None,Credit Card,2,5,No
CUST01206,Female,31,18,941.36,16944.48,Monthly,Fiber,Net Banking,6,4,Yes
CUST01207,Male,58,57,2475.78,141119.46,Two Year,None,Net Banking,2,8,No
CUST01208,Male,69,40,1726.4,69056.0,Yearly,None,Net Banking,8,8,No
CUST01209,Female,46,27,2897.79,78240.33,Two Year,Fiber,Credit Card,3,8,No
CUST01210,Female,28,3,1575.67,4727.01,Two Year,DSL,Debit Card,3,8,No
CUST01211,Female,30,57,861.85,49125.45,Monthly,None,Net Banking,10,7,No
CUST01212,Female,26,21,1610.42,33818.82,Yearly,Fiber,Debit Card,7,5,No
CUST01213,Male,51,61,1777.73,108441.53,Yearly,None,UPI,8,6,No
CUST01214,Female,18,10,566.44,5664.4,Monthly,None,UPI,0,2,Yes
CUST01215,Female,33,34,1770.87,60209.58,Monthly,DSL,Debit Card,8,7,No
CUST01216,Male,56,5,402.81,2014.05,Two Year,None,Debit Card,4,3,Yes
CUST01217,Female,29,52,2422.67,125978.84,Two Year,Fiber,UPI,6,8,Yes
CUST01218,Female,68,3,497.22,1491.66,Yearly,DSL,Credit Card,2,3,Yes
CUST01219,Male,45,47,2769.3,130157.1,Two Year,DSL,Net Banking,6,5,Yes
CUST01220,Female,42,67,532.12,35652.04,Yearly,Fiber,Credit Card,9,8,No
CUST01221,Male,69,11,1216.7,13383.7,Yearly,Fiber,Credit Card,7,9,Yes
CUST01222,Male,38,62,509.71,31602.02,Monthly,Fiber,Credit Card,4,8,No
CUST01223,Male,66,60,1680.06,100803.6,Two Year,Fiber,Credit Card,10,4,Yes
CUST01224,Male,23,13,2082.89,27077.57,Yearly,None,Debit Card,8,5,Yes
CUST01225,Male,22,14,2242.26,31391.64,Monthly,Fiber,Debit Card,8,4,Yes
CUST01226,Male,50,22,2489.62,54771.64,Monthly,DSL,Net Banking,6,2,Yes
CUST01227,Female,40,14,2387.8,33429.2,Monthly,Fiber,UPI,1,6,No
CUST01228,Male,53,18,1485.69,26742.42,Yearly,Fiber,Debit Card,2,7,No
CUST01229,Female,24,18,2164.51,38961.18,Monthly,None,Net Banking,9,3,Yes
CUST01230,Male,70,33,882.23,29113.59,Monthly,None,Debit Card,4,4,No
CUST01231,Male,68,23,2052.38,47204.74,Monthly,DSL,Debit Card,0,7,No
CUST01232,Male,55,69,776.01,53544.69,Yearly,None,Debit Card,7,9,No
CUST01233,Male,68,53,2289.74,121356.22,Two Year,Fiber,UPI,9,2,Yes
CUST01234,Female,23,38,2728.57,103685.66,Yearly,Fiber,Net Banking,4,10,No
CUST01235,Male,69,61,669.42,40834.62,Yearly,Fiber,Net Banking,4,6,No
CUST01236,Female,44,7,1023.72,7166.04,Yearly,None,Debit Card,3,4,Yes
CUST01237,Male,20,6,1937.37,11624.22,Two Year,Fiber,Debit Card,2,2,Yes
CUST01238,Female,61,3,1842.0,5526.0,Two Year,None,Credit Card,4,5,No
CUST01239,Female,59,5,1230.01,6150.05,Monthly,Fiber,UPI,7,9,Yes
CUST01240,Male,49,66,662.03,43693.98,Monthly,None,UPI,7,5,No
CUST01241,Male,38,12,447.72,5372.64,Two Year,DSL,Debit Card,7,8,No
CUST01242,Male,49,45,2741.28,123357.6,Two Year,DSL,Debit Card,6,6,Yes
CUST01243,Female,46,6,1263.31,7579.86,Two Year,None,Net Banking,8,3,Yes
CUST01244,Male,34,40,2405.2,96208.0,Two Year,Fiber,Debit Card,0,6,No
CUST01245,Male,26,15,2431.22,36468.3,Yearly,Fiber,Credit Card,5,1,Yes
CUST01246,Male,44,48,1581.17,75896.16,Two Year,None,Credit Card,8,5,No
CUST01247,Female,35,27,1135.76,30665.52,Monthly,None,UPI,7,8,No
CUST01248,Female,46,12,824.35,9892.2,Yearly,Fiber,Debit Card,2,4,No
CUST01249,Female,60,33,1870.72,61733.76,Two Year,DSL,Debit Card,10,2,Yes
CUST01250,Male,40,40,2361.36,94454.4,Yearly,DSL,Debit Card,0,6,No
CUST01251,Male,30,54,736.18,39753.72,Monthly,None,Debit Card,6,6,No
CUST01252,Female,64,70,571.33,39993.1,Yearly,None,UPI,7,2,Yes
CUST01253,Male,40,21,1376.74,28911.54,Two Year,Fiber,Credit Card,1,10,No
CUST01254,Female,47,58,1345.29,78026.82,Yearly,None,Credit Card,1,9,No
CUST01255,Female,20,5,1061.48,5307.4,Yearly,None,UPI,7,7,Yes
CUST01256,Female,49,23,2748.88,63224.24,Two Year,None,Credit Card,3,6,No
CUST01257,Female,62,35,2718.13,95134.55,Yearly,DSL,UPI,7,7,Yes
CUST01258,Male,50,65,2730.28,177468.2,Yearly,DSL,UPI,10,9,Yes
CUST01259,Female,23,46,336.63,15484.98,Yearly,DSL,Credit Card,8,7,No
CUST01260,Female,31,18,2415.08,43471.44,Monthly,DSL,UPI,0,7,No
CUST01261,Female,18,58,2481.54,143929.32,Two Year,DSL,UPI,5,9,No
CUST01262,Male,68,46,2318.39,106645.94,Two Year,DSL,Debit Card,0,3,Yes
CUST01263,Male,44,59,2083.08,122901.72,Yearly,Fiber,Credit Card,7,1,Yes
CUST01264,Female,52,25,2303.1,57577.5,Yearly,DSL,Debit Card,5,5,No
CUST01265,Female,30,17,2234.19,37981.23,Yearly,Fiber,Credit Card,5,9,No
CUST01266,Female,47,17,2535.29,43099.93,Monthly,None,Credit Card,1,4,Yes
CUST01267,Male,39,45,2007.78,90350.1,Monthly,Fiber,Credit Card,6,5,Yes
CUST01268,Female,21,38,1916.06,72810.28,Two Year,DSL,Net Banking,9,3,Yes
CUST01269,Female,49,11,2757.48,30332.28,Monthly,DSL,Credit Card,8,4,Yes
CUST01270,Female,70,4,1933.0,7732.0,Yearly,Fiber,Credit Card,10,5,Yes
CUST01271,Male,36,42,962.59,40428.78,Yearly,Fiber,Debit Card,2,10,No
CUST01272,Male,64,39,1169.76,45620.64,Monthly,DSL,Debit Card,5,7,No
CUST01273,Male,27,27,1287.99,34775.73,Monthly,DSL,UPI,10,4,Yes
CUST01274,Female,44,1,1806.39,1806.39,Monthly,Fiber,UPI,7,2,Yes
CUST01275,Male,38,11,2464.53,27109.83,Two Year,DSL,Debit Card,10,3,Yes
CUST01276,Male,47,63,510.17,32140.71,Two Year,Fiber,Net Banking,9,6,No
CUST01277,Female,35,56,560.32,31377.92,Monthly,DSL,Net Banking,8,10,No
CUST01278,Female,38,58,2003.5,116203.0,Yearly,Fiber,Credit Card,2,7,No
CUST01279,Male,46,31,2410.51,74725.81,Yearly,Fiber,UPI,0,2,Yes
CUST01280,Female,45,27,878.91,23730.57,Monthly,Fiber,Net Banking,5,10,No
CUST01281,Male,65,6,1704.27,10225.62,Yearly,Fiber,UPI,8,5,Yes
CUST01282,Male,55,9,1928.83,17359.47,Monthly,Fiber,Net Banking,9,3,Yes
CUST01283,Male,59,34,1825.21,62057.14,Monthly,Fiber,Net Banking,1,2,No
CUST01284,Female,64,43,2310.82,99365.26,Monthly,None,Net Banking,9,6,Yes
CUST01285,Male,56,1,2949.67,2949.67,Yearly,Fiber,UPI,4,8,Yes
CUST01286,Female,41,12,455.17,5462.04,Monthly,Fiber,UPI,4,8,No
CUST01287,Male,69,19,2175.21,41328.99,Yearly,DSL,Debit Card,5,4,Yes
CUST01288,Female,59,65,728.36,47343.4,Two Year,None,Debit Card,3,5,No
CUST01289,Male,33,59,1841.61,108654.99,Monthly,None,Net Banking,2,5,No
CUST01290,Male,57,55,1931.61,106238.55,Yearly,Fiber,UPI,10,9,No
CUST01291,Female,22,22,936.71,20607.62,Monthly,None,UPI,2,4,No
CUST01292,Female,59,56,557.39,31213.84,Yearly,DSL,UPI,10,6,No
CUST01293,Male,63,40,1751.38,70055.2,Yearly,Fiber,Debit Card,6,2,Yes
CUST01294,Female,32,38,2619.85,99554.3,Yearly,Fiber,Net Banking,4,1,Yes
CUST01295,Male,28,22,1342.15,29527.3,Yearly,Fiber,Debit Card,0,8,No
CUST01296,Female,59,64,2390.44,152988.16,Two Year,None,Credit Card,2,10,No
CUST01297,Male,59,54,674.54,36425.16,Two Year,DSL,Debit Card,5,6,No
CUST01298,Female,23,11,2438.92,26828.12,Monthly,DSL,Net Banking,4,8,Yes
CUST01299,Female,23,68,1061.44,72177.92,Two Year,None,Credit Card,2,5,No
CUST01300,Female,21,44,1147.37,50484.28,Monthly,None,Debit Card,3,9,No
CUST01301,Female,38,17,2959.27,50307.59,Yearly,None,Net Banking,2,10,No
CUST01302,Male,23,47,1358.99,63872.53,Monthly,Fiber,UPI,1,6,No
CUST01303,Male,25,49,2100.15,102907.35,Yearly,Fiber,Credit Card,6,4,Yes
CUST01304,Male,46,10,2888.52,28885.2,Monthly,None,UPI,2,1,Yes
CUST01305,Female,48,58,1337.76,77590.08,Yearly,None,Credit Card,8,8,No
CUST01306,Female,66,51,2180.39,111199.89,Monthly,None,Net Banking,7,2,Yes
CUST01307,Male,67,45,2869.4,129123.0,Yearly,None,Debit Card,9,1,Yes
CUST01308,Male,47,37,2895.98,107151.26,Monthly,None,Credit Card,3,2,Yes
CUST01309,Female,68,29,974.53,28261.37,Monthly,None,Debit Card,8,7,No
CUST01310,Male,40,46,2049.44,94274.24,Two Year,Fiber,Credit Card,1,6,No
